1,0.000324964523315,0.242428779602,0.0167260169983,0.0190671646379,0.0203463741024,0.000413974939116
1,0.000283002853394,0.246670007706,0.0183379650116,0.0213974416555,0.0220335855939,0.000485478894125
1,0.000308990478516,0.169991970062,0.0181269645691,0.0214073703425,0.0202701097175,0.000410877347958
1,0.000365018844604,0.608291149139,0.0193815231324,0.0251970548822,0.0370701674862,0.00137419731745
1,0.000252962112427,0.14553809166,0.0171399116516,0.0211287659174,0.0208240143502,0.000433639573658
2,0.000440835952759,0.607385158539,0.0349428653717,0.0448601745516,0.0539733187283,0.00291311913455
2,0.000460863113403,0.196412801743,0.0351059436798,0.035722526234,0.0272073310183,0.00074023886114
2,0.000334024429321,0.318718194962,0.0377371311188,0.0406943884327,0.0321737407479,0.00103514959371
2,0.000451803207397,0.985360860825,0.0380260944366,0.0529819297695,0.0892161096763,0.00795951422578
2,0.000478029251099,0.276731014252,0.0340888500214,0.036130640375,0.0299841039764,0.00089904649127
3,0.000420093536377,0.404450893402,0.0527489185333,0.0546247026507,0.0431841121606,0.0018648675431
3,0.000444889068604,0.263571977615,0.0535409450531,0.0543609742889,0.032735469134,0.00107161093942
3,0.000526905059814,0.398275852203,0.0579390525818,0.0613428496264,0.0357998547369,0.00128162959918
3,-0.000535011291504,0.221570014954,0.0522199869156,0.0521858584188,0.0330843993955,0.00109457748336
3,0.000532865524292,0.253885984421,0.0536320209503,0.0533341327029,0.0348809331796,0.00121667949948
4,0.000645160675049,0.473898887634,0.0717680454254,0.0741842916999,0.0427950287907,0.00183141448919
4,0.000736951828003,0.529537916183,0.0750019550323,0.0824349175495,0.0539389965326,0.00290941534694
4,0.000647068023682,0.42618894577,0.0759348869324,0.0808875125533,0.0440062074678,0.0019365462957
4,0.000458002090454,0.302870988846,0.0734069347382,0.0741737869343,0.0372717094019,0.00138918032174
4,-0.000627040863037,0.334990024567,0.0734108686447,0.0769927120305,0.0414240325308,0.00171595047111
5,0.00041389465332,1.32680702209,0.103240966797,0.116947832184,0.0822679799113,0.00676802051868
5,0.000480890274048,0.516427993774,0.100939512253,0.11133478157,0.0625888617395,0.00391736561385
5,0.000672101974487,1.00059390068,0.107429981232,0.121850848559,0.0832557341424,0.0069315172676
5,0.000443935394287,0.616683006287,0.0984001159668,0.108469855773,0.0617205031575,0.00380942051001
5,0.000761985778809,1.14426398277,0.100605964661,0.122901766922,0.0951405833948,0.0090517306087
Compiled statistics,min,max,median,mean,std,var
1,0.000252962112427,0.608291149139,0.0179424762726,0.0216395594871,0.02410885025,0.000623633614462
2,0.000334024429321,0.985360860825,0.0359801769257,0.0420779318726,0.0465109208295,0.00270941366129
3,-0.000535011291504,0.404450893402,0.0540161848068,0.0551697035375,0.0359369537213,0.00130587301291
4,-0.000627040863037,0.529537916183,0.0739045381546,0.0777346441535,0.0438871949447,0.00195650138494
5,0.00041389465332,1.32680702209,0.102123308182,0.116301017002,0.0769947324691,0.00609561090377
