1,0.000636100769043,0.181105136871,0.0277879238129,0.0345468545697,0.0327123032584,0.00107009478447
1,0.000227928161621,0.148736000061,0.019387960434,0.0226499143273,0.0220481181346,0.000486119513277
1,0.000460863113403,0.13211607933,0.0172998905182,0.0192436425373,0.0182416596616,0.000332758147209
1,0.000395059585571,0.06915807724,0.020495891571,0.0203314405499,0.0151607251448,0.000229847586916
1,0.000539064407349,0.0988261699677,0.0203619003296,0.0224864868203,0.0161277898446,0.00026010560527
1,0.000463962554932,0.160054206848,0.0193275213241,0.0253724467998,0.0267111205795,0.000713483962614
1,0.000674962997437,0.113330125809,0.0162680149078,0.0183614209755,0.0197738508366,0.000391005176907
1,0.000638961791992,0.420081853867,0.0218517780304,0.0359465208921,0.0572106351823,0.00327305677796
1,0.000499963760376,0.0674090385437,0.0148808956146,0.0166633947931,0.0140446085726,0.000197251029959
1,0.000372171401978,0.0862710475922,0.021005988121,0.022144208149,0.0197465496951,0.000389926224862
2,0.00109004974365,0.274322032928,0.0405349731445,0.0453499592457,0.0352133119446,0.00123997733811
2,0.000787019729614,0.288926839828,0.0414735078812,0.0550992985566,0.0596719100146,0.00356073684479
2,0.000525951385498,0.125966072083,0.0330940485001,0.0316251417001,0.0285311203026,0.000814024825724
2,0.000440835952759,0.0894210338593,0.0368840694428,0.0352369060322,0.0251306116328,0.000631547641039
2,0.000760078430176,0.353835105896,0.0413789749146,0.0489838436396,0.0495128226172,0.00245151960352
2,0.000565052032471,0.268811941147,0.0410999059677,0.0459670970837,0.042191784325,0.00178014666452
2,0.000609874725342,0.0903959274292,0.0378041267395,0.0345026676101,0.0234849496531,0.00055154286021
2,0.000488042831421,0.134165048599,0.0364830493927,0.037919738076,0.027366506617,0.000748925684419
2,0.000759124755859,0.124531984329,0.0342425107956,0.0339623565475,0.0233850766036,0.000546861807756
2,0.000641107559204,0.18000793457,0.0355459451675,0.0362313718212,0.0290327238906,0.00084289905651
3,0.000531911849976,0.283275842667,0.0611060857773,0.06975132972,0.0526340891304,0.00277034733859
3,0.000700950622559,0.203022003174,0.0667564868927,0.0702639550579,0.0486371639864,0.00236557372064
3,0.000563859939575,0.296206951141,0.0588228702545,0.0618511576402,0.0498813725443,0.0024881513269
3,0.000530958175659,0.187362909317,0.0404889583588,0.0385321776072,0.0349630136891,0.00122241232622
3,0.000447988510132,0.112328052521,0.0485866069794,0.0473145465462,0.029999383007,0.0008999629808
3,0.000708103179932,0.121725082397,0.0542500019073,0.0548488657962,0.0266306450999,0.000709191258437
3,0.000846147537231,0.135381937027,0.0462918281555,0.0466445142573,0.0301041170623,0.000906257864098
3,0.000663042068481,0.19489812851,0.0556471347809,0.0556652834921,0.0366181267014,0.00134088720312
3,0.000805139541626,0.12371301651,0.0526959896088,0.0489736056328,0.0297306941867,0.000883914176823
3,0.000554084777832,0.166276931763,0.0525999069214,0.0502467253774,0.0313518348319,0.000982937547325
4,0.00107192993164,0.124466896057,0.0649609565735,0.0629061665198,0.0301616111155,0.00090972278508
4,0.000930070877075,0.155701160431,0.068813920021,0.066713343064,0.0320641478179,0.00102810957529
4,0.00085711479187,0.232936143875,0.0721039772034,0.0742530747464,0.044223838766,0.0019557479152
4,0.000899076461792,0.340688943863,0.0639599561691,0.07802683115,0.0709741685387,0.00503733259976
4,0.00158596038818,0.205769062042,0.070986032486,0.0707496146566,0.0353436485473,0.00124917349263
4,0.000640153884888,0.263226032257,0.0741714239121,0.0808455695709,0.0487578609935,0.00237732900866
4,0.000795841217041,0.229784011841,0.0691559314728,0.0748395678973,0.051560902132,0.00265852662866
4,0.000782012939453,0.183501005173,0.0750141143799,0.075201215166,0.0382113483761,0.00146010714472
4,0.00102710723877,0.21052312851,0.0701389312744,0.0708461323964,0.036242109945,0.00131349053327
4,0.00104784965515,0.184141159058,0.0709789991379,0.0742744469643,0.040924817767,0.00167484070926
5,0.000535011291504,0.250045061111,0.109567046166,0.109524843593,0.0524770639281,0.00275384223852
5,0.000479936599731,0.475738763809,0.0955309867859,0.100508500171,0.0577709240256,0.00333747966278
5,0.000926971435547,0.419523954391,0.0944675207138,0.115404816965,0.0743104534956,0.00552204349872
5,0.00677585601807,0.869892835617,0.131583929062,0.177184141788,0.15888932657,0.025245818098
5,0.000909090042114,0.202840089798,0.0883131027222,0.0905179092564,0.0422981900535,0.0017891368818
5,0.000614881515503,0.450351953506,0.0878944396973,0.0941260128605,0.0626892691065,0.0039299444611
5,0.000831127166748,0.596765995026,0.0867683887481,0.101913948854,0.0780811625295,0.00609666794196
5,0.000985860824585,1.6170167923,0.106227040291,0.253963324488,0.365263311858,0.13341728699
5,0.000984907150269,0.277845144272,0.109285116195,0.114055777083,0.057618701183,0.00331991472602
5,0.000788927078247,0.294064998627,0.101956009864,0.110249653459,0.0518045855439,0.00268371508337
Compiled statistics,min,max,median,mean,std,var
1,0.000227928161621,0.420081853867,0.0198667764664,0.0237746330414,0.024177736091,0.000734364880945
2,0.000440835952759,0.353835105896,0.0378541111946,0.0404878380313,0.0343520817601,0.00131681823266
3,0.000447988510132,0.296206951141,0.0537245869637,0.0544092161127,0.0370550440239,0.0014569635743
4,0.000640153884888,0.340688943863,0.070028424263,0.0728655962132,0.0428464453999,0.00196643803925
5,0.000479936599731,1.6170167923,0.101159358025,0.126744892852,0.100120298829,0.0188095849582
