1454743107.11,192.168.0.29,0,1454743107.1,4,1454743107.1,0.00897598266602
1454743108.12,192.168.0.29,0,1454743108.04,4,1454743108.1,0.0577747821808
1454743109.07,192.168.0.29,0,1454743109.02,4,1454743109.03,0.00201916694641
1454743110.07,192.168.0.29,0,1454743109.95,4,1454743110.05,0.0984518527985
1454743112.14,192.168.0.29,0,1454743112.01,4,1454743112.06,0.0450918674469
1454743113.15,192.168.0.29,0,1454743113.12,4,1454743113.19,0.0709428787231
1454743114.16,192.168.0.29,0,1454743114.06,4,1454743114.19,0.131143093109
1454743115.16,192.168.0.29,0,1454743115.03,4,1454743115.08,0.0499069690704
1454743116.14,192.168.0.29,0,1454743116.0,4,1454743116.07,0.0647308826447
1454743109.73,192.168.0.29,0,1454743109.64,4,1454743109.68,0.033725976944
1454743103.06,192.168.0.29,0,1454743102.99,4,1454743103.06,0.0769860744476
1454743110.13,192.168.0.29,0,1454743110.02,4,1454743110.07,0.0484421253204
1454743114.18,192.168.0.29,0,1454743114.12,4,1454743114.21,0.0900030136108
1454743109.12,192.168.0.29,0,1454743109.03,4,1454743109.03,0.00697302818298
1454743103.09,192.168.0.29,0,1454743102.99,4,1454743103.1,0.109853982925
1454743104.73,192.168.0.25,0,1454743104.58,4,1454743104.64,0.0578870773315
1454743105.73,192.168.0.25,0,1454743105.59,4,1454743105.66,0.070986032486
1454743107.74,192.168.0.25,0,1454743107.6,4,1454743107.66,0.0647838115692
1454743109.76,192.168.0.25,0,1454743109.65,4,1454743109.68,0.0238490104675
1454743111.77,192.168.0.25,0,1454743111.69,4,1454743111.7,0.00947785377502
1454743113.78,192.168.0.25,0,1454743113.63,4,1454743113.69,0.056990146637
1454743111.78,192.168.0.25,0,1454743111.69,4,1454743111.7,0.014664888382
1454743116.79,192.168.0.25,0,1454743116.64,4,1454743116.73,0.0907068252563
1454743116.81,192.168.0.25,0,1454743116.67,4,1454743116.75,0.0763549804688
1454743103.72,192.168.0.25,0,1454743103.57,4,1454743103.63,0.0592849254608
1454743103.75,192.168.0.25,0,1454743103.62,4,1454743103.7,0.0821599960327
1454743103.78,192.168.0.25,0,1454743103.63,4,1454743103.71,0.0827181339264
1454743104.22,192.168.0.27,0,1454743104.08,4,1454743104.16,0.0802249908447
1454743106.23,192.168.0.27,0,1454743106.1,4,1454743106.16,0.0682909488678
1454743107.24,192.168.0.27,0,1454743107.12,4,1454743107.32,0.205769062042
1454743108.25,192.168.0.27,0,1454743108.11,4,1454743108.17,0.0640239715576
1454743110.26,192.168.0.27,0,1454743110.12,4,1454743110.18,0.0588240623474
