1454741710.58,192.168.0.29,0,1454741710.51,3,1454741710.56,0.0498390197754
1454741761.57,192.168.0.29,0,1454741761.5,3,1454741761.55,0.0503790378571
1454741778.77,192.168.0.29,0,1454741778.69,3,1454741778.74,0.0510549545288
1454741762.55,192.168.0.29,0,1454741762.51,3,1454741762.53,0.0250151157379
1454741765.21,192.168.0.29,0,1454741765.13,3,1454741765.18,0.0481929779053
1454741829.97,192.168.0.29,0,1454741829.89,3,1454741830.0,0.109725952148
1454741727.25,192.168.0.29,0,1454741727.28,3,1454741727.29,0.0045371055603
1454741759.44,192.168.0.29,0,1454741759.44,3,1454741759.44,0.00195980072021
1454741768.58,192.168.0.29,0,1454741768.67,3,1454741768.67,0.00152015686035
1454741769.58,192.168.0.29,0,1454741769.5,3,1454741769.59,0.0860588550568
1454741772.62,192.168.0.29,0,1454741772.55,3,1454741772.61,0.0617380142212
1454741687.01,192.168.0.29,0,1454741686.94,3,1454741687.17,0.230715990067
1454741769.63,192.168.0.29,0,1454741769.54,3,1454741769.59,0.0503752231598
1454741801.71,192.168.0.29,0,1454741801.62,3,1454741801.73,0.103021144867
1454741773.65,192.168.0.29,0,1454741773.6,3,1454741773.79,0.195114135742
1454741774.63,192.168.0.29,0,1454741774.59,3,1454741774.6,0.00909209251404
1454741831.97,192.168.0.29,0,1454741831.88,3,1454741831.93,0.0572321414948
1454741691.06,192.168.0.29,0,1454741690.99,3,1454741691.06,0.0685219764709
1454741692.08,192.168.0.29,0,1454741692.06,3,1454741692.06,0.00152587890625
1454741778.68,192.168.0.29,0,1454741778.69,3,1454741778.69,0.00150799751282
1454741695.1,192.168.0.29,0,1454741695.02,3,1454741695.09,0.0709149837494
1454741697.11,192.168.0.29,0,1454741697.06,3,1454741697.17,0.111842155457
1454741783.68,192.168.0.29,0,1454741783.61,3,1454741783.67,0.0619969367981
1454741758.43,192.168.0.29,0,1454741758.42,3,1454741758.42,0.000741004943848
1454741699.13,192.168.0.29,0,1454741699.05,3,1454741699.1,0.0498750209808
1454741786.71,192.168.0.29,0,1454741786.65,3,1454741786.72,0.0780010223389
1454741787.63,192.168.0.29,0,1454741787.55,3,1454741787.61,0.0522899627686
1454741829.96,192.168.0.29,0,1454741829.86,3,1454741829.94,0.0745651721954
1454741788.71,192.168.0.29,0,1454741788.62,3,1454741788.69,0.0641679763794
1454741789.62,192.168.0.29,0,1454741789.64,3,1454741789.64,0.000992059707642
1454741681.98,192.168.0.29,0,1454741681.92,3,1454741681.97,0.053316116333
1454741683.99,192.168.0.29,0,1454741683.97,3,1454741684.01,0.0333948135376
1454741685.02,192.168.0.29,0,1454741684.97,3,1454741685.02,0.0479860305786
1454741686.02,192.168.0.29,0,1454741686.02,3,1454741686.02,0.000625848770142
1454741687.05,192.168.0.29,0,1454741687.05,3,1454741687.18,0.133306026459
1454741689.05,192.168.0.29,0,1454741688.97,3,1454741689.04,0.0683138370514
1454741690.05,192.168.0.29,0,1454741690.01,3,1454741690.07,0.0566990375519
1454741691.08,192.168.0.29,0,1454741691.02,3,1454741691.07,0.0519518852234
1454741692.09,192.168.0.29,0,1454741692.06,3,1454741692.1,0.0436379909515
1454741693.08,192.168.0.29,0,1454741692.99,3,1454741693.04,0.0473899841309
1454741695.69,192.168.0.29,0,1454741695.61,3,1454741695.65,0.0330200195312
1454741697.13,192.168.0.29,0,1454741697.1,3,1454741697.17,0.0716891288757
1454741698.07,192.168.0.29,0,1454741698.1,3,1454741698.1,0.00243806838989
1454741699.08,192.168.0.29,0,1454741698.99,3,1454741699.03,0.0401971340179
1454741701.14,192.168.0.29,0,1454741701.05,3,1454741701.16,0.110939025879
1454741704.16,192.168.0.29,0,1454741704.1,3,1454741704.15,0.0498600006104
1454741705.17,192.168.0.29,0,1454741705.47,3,1454741705.47,0.00179290771484
1454741707.18,192.168.0.29,0,1454741707.1,3,1454741707.17,0.0701239109039
1454741708.19,192.168.0.29,0,1454741708.14,3,1454741708.18,0.0450057983398
1454741709.19,192.168.0.29,0,1454741709.17,3,1454741709.2,0.037614107132
1454741710.13,192.168.0.29,0,1454741710.19,3,1454741710.19,0.000861883163452
1454741711.21,192.168.0.29,0,1454741711.21,3,1454741711.21,0.00143003463745
1454741713.23,192.168.0.29,0,1454741713.18,3,1454741713.22,0.0330560207367
1454741714.23,192.168.0.29,0,1454741714.15,3,1454741714.24,0.092178106308
1454741715.28,192.168.0.29,0,1454741715.2,3,1454741715.23,0.0333299636841
1454741717.25,192.168.0.29,0,1454741717.2,3,1454741717.23,0.028058052063
1454741718.25,192.168.0.29,0,1454741718.17,3,1454741718.22,0.053307056427
1454741719.26,192.168.0.29,0,1454741719.2,3,1454741719.25,0.0562081336975
1454741720.26,192.168.0.29,0,1454741720.21,3,1454741720.29,0.0770611763
1454741722.28,192.168.0.29,0,1454741722.27,3,1454741722.3,0.0258479118347
1454741711.23,192.168.0.29,0,1454741711.21,3,1454741711.27,0.0598950386047
1454741724.23,192.168.0.29,0,1454741724.14,3,1454741724.19,0.0550420284271
1454741725.24,192.168.0.29,0,1454741725.23,3,1454741725.24,0.000916004180908
1454741726.24,192.168.0.29,0,1454741726.19,3,1454741726.23,0.0465478897095
1454741727.3,192.168.0.29,0,1454741727.28,3,1454741727.32,0.0343370437622
1454741730.58,192.168.0.29,0,1454741730.52,3,1454741730.58,0.05876994133
1454741731.29,192.168.0.29,0,1454741731.2,3,1454741731.24,0.0361108779907
1454741732.35,192.168.0.29,0,1454741732.27,3,1454741732.32,0.0504491329193
1454741733.35,192.168.0.29,0,1454741733.33,3,1454741733.33,0.000921964645386
1454741734.36,192.168.0.29,0,1454741734.35,3,1454741734.35,0.000491142272949
1454741713.24,192.168.0.29,0,1454741713.18,3,1454741713.23,0.0429210662842
1454741736.37,192.168.0.29,0,1454741736.35,3,1454741736.39,0.039922952652
1454741737.39,192.168.0.29,0,1454741737.32,3,1454741737.37,0.0510349273682
1454741738.44,192.168.0.29,0,1454741738.35,3,1454741738.4,0.0554239749908
1454741740.39,192.168.0.29,0,1454741740.39,3,1454741740.41,0.0234160423279
1454741714.25,192.168.0.29,0,1454741714.2,3,1454741714.25,0.053386926651
1454741742.97,192.168.0.29,0,1454741742.9,3,1454741743.01,0.117300033569
1454741745.43,192.168.0.29,0,1454741745.41,3,1454741745.41,0.00100803375244
1454741746.37,192.168.0.29,0,1454741746.33,3,1454741746.33,0.00411605834961
1454741748.49,192.168.0.29,0,1454741748.41,3,1454741748.46,0.0496919155121
1454741750.46,192.168.0.29,0,1454741750.4,3,1454741750.47,0.0669958591461
1454741751.47,192.168.0.29,0,1454741751.45,3,1454741751.45,0.00180697441101
1454741752.47,192.168.0.29,0,1454741752.48,3,1454741752.49,0.00255012512207
1454741757.52,192.168.0.29,0,1454741757.5,3,1454741757.5,0.00200295448303
1454741758.52,192.168.0.29,0,1454741758.45,3,1454741758.53,0.0802021026611
1454741759.44,192.168.0.29,0,1454741759.44,3,1454741759.46,0.0224900245667
1454741761.52,192.168.0.29,0,1454741761.49,3,1454741761.5,0.000988006591797
1454741762.53,192.168.0.29,0,1454741762.51,3,1454741762.51,0.00201892852783
1454741763.53,192.168.0.29,0,1454741763.47,3,1454741763.53,0.0645179748535
1454741764.58,192.168.0.29,0,1454741764.66,3,1454741764.66,0.00112009048462
1454741718.27,192.168.0.29,0,1454741718.19,3,1454741718.27,0.0847060680389
1454741768.56,192.168.0.29,0,1454741768.67,3,1454741768.67,0.00408506393433
