1454741441.42,192.168.0.29,0,1454741441.5,3,1454741441.5,0.000563859939575
1454741442.45,192.168.0.29,0,1454741442.4,3,1454741442.44,0.0407719612122
1454741443.43,192.168.0.29,0,1454741443.35,3,1454741443.42,0.0709278583527
1454741444.44,192.168.0.29,0,1454741444.45,3,1454741444.51,0.0650501251221
1454741446.46,192.168.0.29,0,1454741446.4,3,1454741446.44,0.0395770072937
1454741447.47,192.168.0.29,0,1454741447.43,3,1454741447.48,0.043673992157
1454741448.48,192.168.0.29,0,1454741448.45,3,1454741448.48,0.0376470088959
1454741449.48,192.168.0.29,0,1454741449.49,3,1454741449.49,0.00118184089661
1454741447.47,192.168.0.29,0,1454741447.43,3,1454741447.48,0.0453500747681
1454741442.18,192.168.0.29,0,1454741442.21,3,1454741442.21,0.000993967056274
1454741442.43,192.168.0.29,0,1454741442.37,3,1454741442.43,0.0647990703583
1454741443.45,192.168.0.29,0,1454741443.38,3,1454741443.42,0.0379660129547
1454741449.48,192.168.0.29,0,1454741449.49,3,1454741449.53,0.0408990383148
1454741438.41,192.168.0.29,0,1454741438.44,3,1454741438.5,0.0613458156586
1454741441.9,192.168.0.25,0,1454741441.81,3,1454741441.87,0.0562338829041
1454741445.93,192.168.0.25,0,1454741445.9,3,1454741445.9,0.000761032104492
1454741441.92,192.168.0.25,0,1454741441.83,3,1454741441.87,0.044585943222
1454741448.95,192.168.0.25,0,1454741448.87,3,1454741448.94,0.0713739395142
1454741449.96,192.168.0.25,0,1454741449.87,3,1454741449.95,0.0828051567078
1454741447.85,192.168.0.25,0,1454741447.86,3,1454741447.96,0.0987379550934
1454741448.95,192.168.0.25,0,1454741448.87,3,1454741448.97,0.0928859710693
1454741438.87,192.168.0.25,0,1454741438.79,3,1454741438.86,0.0684108734131
1454741447.95,192.168.0.25,0,1454741447.86,3,1454741448.02,0.157701969147
1454741449.97,192.168.0.25,0,1454741449.88,3,1454741449.96,0.0745530128479
1454741438.89,192.168.0.25,0,1454741438.8,3,1454741438.87,0.0716969966888
1454741446.0,192.168.0.25,0,1454741445.9,3,1454741445.97,0.0673639774323
1454741440.52,192.168.0.27,0,1454741440.47,3,1454741440.62,0.152224063873
1454741440.59,192.168.0.27,0,1454741440.56,3,1454741440.65,0.0870389938354
1454741443.55,192.168.0.27,0,1454741443.47,3,1454741443.55,0.0833849906921
1454741444.55,192.168.0.27,0,1454741444.48,3,1454741444.55,0.0785140991211
1454741445.56,192.168.0.27,0,1454741445.54,3,1454741445.57,0.033313035965
1454741446.56,192.168.0.27,0,1454741446.5,3,1454741446.54,0.0455799102783
1454741441.53,192.168.0.27,0,1454741441.5,3,1454741441.53,0.0333268642426
1454741446.95,192.168.0.27,0,1454741446.93,3,1454741446.94,0.00972390174866
1454741448.59,192.168.0.27,0,1454741448.51,3,1454741448.58,0.06880402565
1454741448.48,192.168.0.27,0,1454741448.39,3,1454741448.47,0.076828956604
